,timestamp,balance_trade,balance_trade_growth,eurrub,average_provision_of_build_contract,micex_rgbi_tr,micex_cbi_tr,deposits_rate,mortgage_value,mortgage_rate,income_per_cap,rent_price_4.room_bus,museum_visitis_per_100_cap,bandwidth_sports,apartment_build
1812,12/17/2014,15.317,7.2,74.9216,6.46,102.75,236.95,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1813,12/18/2014,15.317,7.2,75.5923,6.46,104.97,236.5,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1814,12/19/2014,15.317,7.2,72.2168,6.46,104.01,233.92,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1815,12/20/2014,15.317,7.2,72.2168,6.46,104.01,233.92,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1816,12/21/2014,15.317,7.2,72.2168,6.46,104.01,233.92,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1817,12/22/2014,15.317,7.2,68.908,6.46,106.62,234.62,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1818,12/23/2014,15.317,7.2,66.5015,6.46,105.52,232.56,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1819,12/24/2014,15.317,7.2,65.5547,6.46,105.27,233.92,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1820,12/25/2014,15.317,7.2,64.3752,6.46,105.25,233.45,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1821,12/26/2014,15.317,7.2,65.155,6.46,106.16,235.2,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1822,12/27/2014,15.317,7.2,65.155,6.46,106.16,235.2,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1823,12/28/2014,15.317,7.2,65.155,6.46,106.16,235.2,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1824,12/29/2014,15.317,7.2,71.1019,6.46,105.05,237.81,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1825,12/30/2014,15.317,7.2,68.4486,6.46,105.36,240.43,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1826,12/31/2014,15.317,7.2,73.215,6.46,105.36,240.43,12.29,1528991,12.62,89252,156.85,NA,398451,46080
1827,1/1/2015,15.183,75.8,71.2512,6.33,105.36,240.43,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1828,1/2/2015,15.183,75.8,70.9293,6.33,105.36,240.43,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1829,1/3/2015,15.183,75.8,70.9293,6.33,105.36,240.43,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1830,1/4/2015,15.183,75.8,70.9293,6.33,105.36,251.98,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1831,1/5/2015,15.183,75.8,73.9375,6.33,104.98,251.98,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1832,1/6/2015,15.183,75.8,75.4225,6.33,104.54,264.68,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1833,1/7/2015,15.183,75.8,74.373,6.33,104.54,267.74,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1834,1/8/2015,15.183,75.8,72.3514,6.33,103.7,267.74,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1835,1/9/2015,15.183,75.8,72.8325,6.33,104.47,270.03,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1836,1/10/2015,15.183,75.8,72.8325,6.33,104.47,274.21,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1837,1/11/2015,15.183,75.8,72.8325,6.33,104.47,274.21,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1838,1/12/2015,15.183,75.8,74.6256,6.33,101.47,281.41,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1839,1/13/2015,15.183,75.8,77.003,6.33,99.17,240.55,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1840,1/14/2015,15.183,75.8,75.675,6.33,99.49,237.72,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1841,1/15/2015,15.183,75.8,75.5587,6.33,102.43,237.85,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1842,1/16/2015,15.183,75.8,75.6498,6.33,103.61,238.35,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1843,1/17/2015,15.183,75.8,75.6498,6.33,103.61,238.35,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1844,1/18/2015,15.183,75.8,75.6498,6.33,103.61,238.35,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1845,1/19/2015,15.183,75.8,75.428,6.33,103.5,236.36,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1846,1/20/2015,15.183,75.8,75.1875,6.33,103.7,236.75,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1847,1/21/2015,15.183,75.8,75.7278,6.33,103.65,232.25,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1848,1/22/2015,15.183,75.8,73.1898,6.33,104.14,230.58,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1849,1/23/2015,15.183,75.8,71.4375,6.33,105.02,234.95,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1850,1/24/2015,15.183,75.8,71.4375,6.33,105.02,234.95,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1851,1/25/2015,15.183,75.8,71.4375,6.33,105.02,234.95,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1852,1/26/2015,15.183,75.8,77.4126,6.33,103.59,235.1,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1853,1/27/2015,15.183,75.8,77.3303,6.33,103.38,235.47,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1854,1/28/2015,15.183,75.8,76.518,6.33,103.82,237.52,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1855,1/29/2015,15.183,75.8,78.024,6.33,103.22,237.75,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1856,1/30/2015,15.183,75.8,78.181,6.33,104.87,237.56,12.33,1753294,13.17,39156,208.07,NA,463938,46080
1857,1/31/2015,15.183,75.8,78.181,6.33,104.87,237.56,12.33,1753294,13.17,39156,208.07,NA,463938,46352
1858,2/1/2015,16.889,75.8,78.181,6.33,104.87,237.56,11.22,70259,14.16,58366,190.86,NA,463938,46080
1859,2/2/2015,16.889,75.8,77.4799,6.33,105.82,237.02,11.22,70259,14.16,58366,190.86,NA,463938,46352
1860,2/3/2015,16.889,75.8,75.0633,6.33,107.13,243.94,11.22,70259,14.16,58366,190.86,NA,463938,46352
1861,2/4/2015,16.889,75.8,77.4117,6.33,106.63,252.55,11.22,70259,14.16,58366,190.86,NA,463938,46352
1862,2/5/2015,16.889,75.8,76.4238,6.33,107.29,252.55,11.22,70259,14.16,58366,190.86,NA,463938,46352
1863,2/6/2015,16.889,75.8,75.6403,6.33,108.54,265.05,11.22,70259,14.16,58366,190.86,NA,463938,46080
1864,2/7/2015,16.889,75.8,75.6403,6.33,108.54,267.71,11.22,70259,14.16,58366,190.86,NA,463938,46352
1865,2/8/2015,16.889,75.8,75.6403,6.33,108.54,267.71,11.22,70259,14.16,58366,190.86,NA,463938,46080
1866,2/9/2015,16.889,75.8,74.3651,6.33,108.79,269.93,11.22,70259,14.16,58366,190.86,NA,463938,46352
1867,2/10/2015,16.889,75.8,73.8527,6.33,108.6,274.49,11.22,70259,14.16,58366,190.86,NA,463938,46352
1868,2/11/2015,16.889,75.8,73.7543,6.33,108.47,278.74,11.22,70259,14.16,58366,190.86,NA,463938,46080
1869,2/12/2015,16.889,75.8,74.3077,6.33,108.65,281.91,11.22,70259,14.16,58366,190.86,NA,463938,46080
1870,2/13/2015,16.889,75.8,72.1123,6.33,109.58,242.52,11.22,70259,14.16,58366,190.86,NA,463938,46352
1871,2/14/2015,16.889,75.8,72.1123,6.33,109.58,242.52,11.22,70259,14.16,58366,190.86,NA,463938,46080
1872,2/15/2015,16.889,75.8,72.1123,6.33,109.58,242.52,11.22,70259,14.16,58366,190.86,NA,463938,46080
1873,2/16/2015,16.889,75.8,71.5966,6.33,111.07,242.09,11.22,70259,14.16,58366,190.86,NA,463938,46080
1874,2/17/2015,16.889,75.8,71.8765,6.33,111.39,243.4,11.22,70259,14.16,58366,190.86,NA,463938,46352
1875,2/18/2015,16.889,75.8,69.8825,6.33,112.17,242.94,11.22,70259,14.16,58366,190.86,NA,463938,46080
1876,2/19/2015,16.889,75.8,70.3512,6.33,112.02,242.94,11.22,70259,14.16,58366,190.86,NA,463938,46352
1877,2/20/2015,16.889,75.8,70.8391,6.33,110.87,243.42,11.22,70259,14.16,58366,190.86,NA,463938,46080
1878,2/21/2015,16.889,75.8,70.8391,6.33,110.87,243.42,11.22,70259,14.16,58366,190.86,NA,463938,46080
1879,2/22/2015,16.889,75.8,70.8391,6.33,110.87,243.42,11.22,70259,14.16,58366,190.86,NA,463938,46352
1880,2/23/2015,16.889,75.8,72.2725,6.33,110.87,243.42,11.22,70259,14.16,58366,190.86,NA,463938,46080
1881,2/24/2015,16.889,75.8,71.255,6.33,108.89,243.33,11.22,70259,14.16,58366,190.86,NA,463938,46352
1882,2/25/2015,16.889,75.8,69.8696,6.33,108.75,242.53,11.22,70259,14.16,58366,190.86,NA,463938,46352
1883,2/26/2015,16.889,75.8,68.5098,6.33,108.8,243.36,11.22,70259,14.16,58366,190.86,NA,463938,46080
1884,2/27/2015,16.889,75.8,68.7363,6.33,107.78,243.58,11.22,70259,14.16,58366,190.86,NA,463938,46080
1885,2/28/2015,16.889,75.8,68.7363,6.33,107.78,243.58,11.22,70259,14.16,58366,190.86,NA,463938,46080
1886,3/1/2015,14.695,75.8,68.7363,6.33,107.78,243.58,11.16,149640,14.71,54221,180.67,NA,463938,46080
1887,3/2/2015,14.695,75.8,70.1375,6.33,106.7,237.69,11.16,149640,14.71,54221,180.67,NA,463938,46080
1888,3/3/2015,14.695,75.8,69.1684,6.33,107.07,243.41,11.16,149640,14.71,54221,180.67,NA,463938,46080
1889,3/4/2015,14.695,75.8,68.4847,6.33,108.08,251.97,11.16,149640,14.71,54221,180.67,NA,463938,46352
1890,3/5/2015,14.695,75.8,67.1344,6.33,108.84,251.97,11.16,149640,14.71,54221,180.67,NA,463938,46080
1891,3/6/2015,14.695,75.8,65.485,6.33,109.35,264.34,11.16,149640,14.71,54221,180.67,NA,463938,46080
1892,3/7/2015,14.695,75.8,65.485,6.33,109.35,268,11.16,149640,14.71,54221,180.67,NA,463938,46352
1893,3/8/2015,14.695,75.8,65.485,6.33,109.35,270.28,11.16,149640,14.71,54221,180.67,NA,463938,46352
1894,3/9/2015,14.695,75.8,65.5611,6.33,109.35,269.48,11.16,149640,14.71,54221,180.67,NA,463938,46080
1895,3/10/2015,14.695,75.8,66.4263,6.33,109.1,269.48,11.16,149640,14.71,54221,180.67,NA,463938,46080
1896,3/11/2015,14.695,75.8,65.3375,6.33,109.01,278.27,11.16,149640,14.71,54221,180.67,NA,463938,46080
1897,3/12/2015,14.695,75.8,65.3695,6.33,109.29,282.7,11.16,149640,14.71,54221,180.67,NA,463938,46352
1898,3/13/2015,14.695,75.8,65.1167,6.33,109.46,246,11.16,149640,14.71,54221,180.67,NA,463938,46080
1899,3/14/2015,14.695,75.8,65.1167,6.33,109.46,246,11.16,149640,14.71,54221,180.67,NA,463938,46352
1900,3/15/2015,14.695,75.8,65.1167,6.33,109.46,246,11.16,149640,14.71,54221,180.67,NA,463938,46080
1901,3/16/2015,14.695,75.8,65.3855,6.33,108.64,246.11,11.16,149640,14.71,54221,180.67,NA,463938,46352
1902,3/17/2015,14.695,75.8,65.1446,6.33,108.46,245.73,11.16,149640,14.71,54221,180.67,NA,463938,46352
1903,3/18/2015,14.695,75.8,64.5688,6.33,108.7,246.35,11.16,149640,14.71,54221,180.67,NA,463938,46352
1904,3/19/2015,14.695,75.8,63.8225,6.33,108.79,246.85,11.16,149640,14.71,54221,180.67,NA,463938,46352
1905,3/20/2015,14.695,75.8,64.162,6.33,109.65,246.86,11.16,149640,14.71,54221,180.67,NA,463938,46352
1906,3/21/2015,14.695,75.8,64.162,6.33,109.65,246.86,11.16,149640,14.71,54221,180.67,NA,463938,46080
1907,3/22/2015,14.695,75.8,64.162,6.33,109.65,246.86,11.16,149640,14.71,54221,180.67,NA,463938,46352
1908,3/23/2015,14.695,75.8,64.2628,6.33,110.42,247.47,11.16,149640,14.71,54221,180.67,NA,463938,46080
1909,3/24/2015,14.695,75.8,63.0961,6.33,110.98,247.98,11.16,149640,14.71,54221,180.67,NA,463938,46080
1910,3/25/2015,14.695,75.8,62.7388,6.33,112.27,248.36,11.16,149640,14.71,54221,180.67,NA,463938,46352
1911,3/26/2015,14.695,75.8,62.306,6.33,113.73,248.87,11.16,149640,14.71,54221,180.67,NA,463938,46352
1912,3/27/2015,14.695,75.8,62.9251,6.33,113.82,249.21,11.16,149640,14.71,54221,180.67,NA,463938,46080
1913,3/28/2015,14.695,75.8,62.9251,6.33,113.82,249.21,11.16,149640,14.71,54221,180.67,NA,463938,46080
1914,3/29/2015,14.695,75.8,62.9251,6.33,113.82,249.21,11.16,149640,14.71,54221,180.67,NA,463938,46352
1915,3/30/2015,14.695,75.8,62.4519,6.33,113.65,250.1,11.16,149640,14.71,54221,180.67,NA,463938,46080
1916,3/31/2015,14.695,75.8,62.4308,6.33,112.87,251.43,11.16,149640,14.71,54221,180.67,NA,463938,46352
1917,4/1/2015,16.65,32.9,62.1143,5.99,113.74,251.43,8.97,217176,14.7,65119,149.1,NA,463938,46352
1918,4/2/2015,16.65,32.9,61.5165,5.99,114.23,238.86,8.97,217176,14.7,65119,149.1,NA,463938,46352
1919,4/3/2015,16.65,32.9,62.0927,5.99,114.09,243.13,8.97,217176,14.7,65119,149.1,NA,463938,46080
1920,4/4/2015,16.65,32.9,62.0927,5.99,114.09,243.13,8.97,217176,14.7,65119,149.1,NA,463938,46080
1921,4/5/2015,16.65,32.9,62.0927,5.99,114.09,243.13,8.97,217176,14.7,65119,149.1,NA,463938,46080
1922,4/6/2015,16.65,32.9,60.697,5.99,114.25,264.15,8.97,217176,14.7,65119,149.1,NA,463938,46352
1923,4/7/2015,16.65,32.9,59.6346,5.99,114.44,264.15,8.97,217176,14.7,65119,149.1,NA,463938,46080
1924,4/8/2015,16.65,32.9,57.9613,5.99,114.78,270.4,8.97,217176,14.7,65119,149.1,NA,463938,46352
1925,4/9/2015,16.65,32.9,55.6459,5.99,115.78,270.14,8.97,217176,14.7,65119,149.1,NA,463938,46352
1926,4/10/2015,16.65,32.9,56.7461,5.99,116.95,270.14,8.97,217176,14.7,65119,149.1,NA,463938,46352
1927,4/11/2015,16.65,32.9,56.7461,5.99,116.95,270.14,8.97,217176,14.7,65119,149.1,NA,463938,46080
1928,4/12/2015,16.65,32.9,56.7461,5.99,116.95,282.65,8.97,217176,14.7,65119,149.1,NA,463938,46352
1929,4/13/2015,16.65,32.9,55.4745,5.99,117.21,254.65,8.97,217176,14.7,65119,149.1,NA,463938,46352
1930,4/14/2015,16.65,32.9,54.3135,5.99,117.29,255.22,8.97,217176,14.7,65119,149.1,NA,463938,46352
1931,4/15/2015,16.65,32.9,53.017,5.99,119.03,256.14,8.97,217176,14.7,65119,149.1,NA,463938,46352
1932,4/16/2015,16.65,32.9,53.7024,5.99,119.26,255.92,8.97,217176,14.7,65119,149.1,NA,463938,46080
1933,4/17/2015,16.65,32.9,56.2519,5.99,118.51,255.75,8.97,217176,14.7,65119,149.1,NA,463938,46080
1934,4/18/2015,16.65,32.9,56.2519,5.99,118.51,255.75,8.97,217176,14.7,65119,149.1,NA,463938,46080
1935,4/19/2015,16.65,32.9,56.2519,5.99,118.51,255.75,8.97,217176,14.7,65119,149.1,NA,463938,46352
1936,4/20/2015,16.65,32.9,57.2542,5.99,117.98,256.17,8.97,217176,14.7,65119,149.1,NA,463938,46080
1937,4/21/2015,16.65,32.9,57.3542,5.99,117.36,256.34,8.97,217176,14.7,65119,149.1,NA,463938,46352
1938,4/22/2015,16.65,32.9,56.0596,5.99,116.74,256.33,8.97,217176,14.7,65119,149.1,NA,463938,46080
1939,4/23/2015,16.65,32.9,55.1522,5.99,116.78,256.94,8.97,217176,14.7,65119,149.1,NA,463938,46352
1940,4/24/2015,16.65,32.9,55.2829,5.99,117.39,257.1,8.97,217176,14.7,65119,149.1,NA,463938,46080
1941,4/25/2015,16.65,32.9,55.2829,5.99,117.39,257.1,8.97,217176,14.7,65119,149.1,NA,463938,46352
1942,4/26/2015,16.65,32.9,55.2829,5.99,117.39,257.1,8.97,217176,14.7,65119,149.1,NA,463938,46080
1943,4/27/2015,16.65,32.9,56.432,5.99,117.33,257.84,8.97,217176,14.7,65119,149.1,NA,463938,46080
1944,4/28/2015,16.65,32.9,56.1447,5.99,117.12,258.37,8.97,217176,14.7,65119,149.1,NA,463938,46352
1945,4/29/2015,16.65,32.9,56.8941,5.99,117.87,258.61,8.97,217176,14.7,65119,149.1,NA,463938,46080
1946,4/30/2015,16.65,32.9,57.8765,5.99,119.02,259.63,8.97,217176,14.7,65119,149.1,NA,463938,46352
1947,5/1/2015,15.602,32.9,58.1518,5.99,119.02,238.47,8.86,297857,14.05,51882,212.87,NA,463938,46352
1948,5/2/2015,15.602,32.9,58.1518,5.99,119.02,239.83,8.86,297857,14.05,51882,212.87,NA,463938,46080
1949,5/3/2015,15.602,32.9,58.1518,5.99,119.02,243.34,8.86,297857,14.05,51882,212.87,NA,463938,46352
1950,5/4/2015,15.602,32.9,58.1107,5.99,119.02,243.34,8.86,297857,14.05,51882,212.87,NA,463938,46352
1951,5/5/2015,15.602,32.9,56.5369,5.99,119.86,260.36,8.86,297857,14.05,51882,212.87,NA,463938,46352
1952,5/6/2015,15.602,32.9,57.5003,5.99,120.4,264.79,8.86,297857,14.05,51882,212.87,NA,463938,46352
1953,5/7/2015,15.602,32.9,56.8051,5.99,120.39,264.79,8.86,297857,14.05,51882,212.87,NA,463938,46352
1954,5/8/2015,15.602,32.9,57.1344,5.99,120.15,270.75,8.86,297857,14.05,51882,212.87,NA,463938,46352
1955,5/9/2015,15.602,32.9,57.1344,5.99,120.15,270.75,8.86,297857,14.05,51882,212.87,NA,463938,46080
1956,5/10/2015,15.602,32.9,57.1344,5.99,120.15,274.14,8.86,297857,14.05,51882,212.87,NA,463938,46352
1957,5/11/2015,15.602,32.9,57.5175,5.99,120.15,278.29,8.86,297857,14.05,51882,212.87,NA,463938,46080
1958,5/12/2015,15.602,32.9,56.3602,5.99,119.89,278.29,8.86,297857,14.05,51882,212.87,NA,463938,46080
1959,5/13/2015,15.602,32.9,55.7149,5.99,119.98,262.38,8.86,297857,14.05,51882,212.87,NA,463938,46352
1960,5/14/2015,15.602,32.9,56.8684,5.99,119.79,262.43,8.86,297857,14.05,51882,212.87,NA,463938,46080
1961,5/15/2015,15.602,32.9,56.7036,5.99,119.76,262.7,8.86,297857,14.05,51882,212.87,NA,463938,46352
1962,5/16/2015,15.602,32.9,56.7036,5.99,119.76,262.7,8.86,297857,14.05,51882,212.87,NA,463938,46080
1963,5/17/2015,15.602,32.9,56.7036,5.99,119.76,262.7,8.86,297857,14.05,51882,212.87,NA,463938,46352
1964,5/18/2015,15.602,32.9,55.7449,5.99,120,263.1,8.86,297857,14.05,51882,212.87,NA,463938,46080
1965,5/19/2015,15.602,32.9,55.2402,5.99,120.18,263.14,8.86,297857,14.05,51882,212.87,NA,463938,46080
1966,5/20/2015,15.602,32.9,55.2874,5.99,119.85,263.23,8.86,297857,14.05,51882,212.87,NA,463938,46352
1967,5/21/2015,15.602,32.9,55.5231,5.99,120.44,263,8.86,297857,14.05,51882,212.87,NA,463938,46080
1968,5/22/2015,15.602,32.9,55.067,5.99,120.57,263.86,8.86,297857,14.05,51882,212.87,NA,463938,46352
1969,5/23/2015,15.602,32.9,55.067,5.99,120.57,263.86,8.86,297857,14.05,51882,212.87,NA,463938,46352
1970,5/24/2015,15.602,32.9,55.067,5.99,120.57,263.86,8.86,297857,14.05,51882,212.87,NA,463938,46352
1971,5/25/2015,15.602,32.9,55.0351,5.99,120.65,263.94,8.86,297857,14.05,51882,212.87,NA,463938,46352
1972,5/26/2015,15.602,32.9,55.4965,5.99,120.23,264.04,8.86,297857,14.05,51882,212.87,NA,463938,46352
1973,5/27/2015,15.602,32.9,56.4092,5.99,119.78,264.04,8.86,297857,14.05,51882,212.87,NA,463938,46080
1974,5/28/2015,15.602,32.9,57.694,5.99,119.64,264.46,8.86,297857,14.05,51882,212.87,NA,463938,46080
1975,5/29/2015,15.602,32.9,57.5288,5.99,119.74,264.66,8.86,297857,14.05,51882,212.87,NA,463938,46352
1976,5/30/2015,15.602,32.9,57.5288,5.99,119.74,264.66,8.86,297857,14.05,51882,212.87,NA,463938,46080
1977,5/31/2015,15.602,32.9,57.5288,5.99,119.74,264.66,8.86,297857,14.05,51882,212.87,NA,463938,46352
1978,6/1/2015,16.416,32.9,58.3546,5.99,119.54,240.37,9.39,371332,13.46,60050,167.37,NA,463938,46080
1979,6/2/2015,16.416,32.9,58.9525,5.99,119.8,241.37,9.39,371332,13.46,60050,167.37,NA,463938,46080
1980,6/3/2015,16.416,32.9,61.05,5.99,119.66,244.29,9.39,371332,13.46,60050,167.37,NA,463938,46352
1981,6/4/2015,16.416,32.9,63.18,5.99,118.73,252.32,9.39,371332,13.46,60050,167.37,NA,463938,46352
1982,6/5/2015,16.416,32.9,62.418,5.99,118.27,260.54,9.39,371332,13.46,60050,167.37,NA,463938,46352
1983,6/6/2015,16.416,32.9,62.418,5.99,118.27,260.54,9.39,371332,13.46,60050,167.37,NA,463938,46080
1984,6/7/2015,16.416,32.9,62.418,5.99,118.27,268.09,9.39,371332,13.46,60050,167.37,NA,463938,46352
1985,6/8/2015,16.416,32.9,63.1411,5.99,118.4,270.88,9.39,371332,13.46,60050,167.37,NA,463938,46352
1986,6/9/2015,16.416,32.9,62.6953,5.99,118.7,270.88,9.39,371332,13.46,60050,167.37,NA,463938,46352
1987,6/10/2015,16.416,32.9,61.4614,5.99,119.37,274.88,9.39,371332,13.46,60050,167.37,NA,463938,46352
1988,6/11/2015,16.416,32.9,61.5119,5.99,119.46,278.82,9.39,371332,13.46,60050,167.37,NA,463938,46080
1989,6/12/2015,16.416,32.9,62.1719,5.99,119.46,278.82,9.39,371332,13.46,60050,167.37,NA,463938,46080
1990,6/13/2015,16.416,32.9,62.1719,5.99,119.46,278.82,9.39,371332,13.46,60050,167.37,NA,463938,46080
1991,6/14/2015,16.416,32.9,62.1719,5.99,119.46,278.82,9.39,371332,13.46,60050,167.37,NA,463938,46352
1992,6/15/2015,16.416,32.9,61.56,5.99,119.43,266.08,9.39,371332,13.46,60050,167.37,NA,463938,46080
1993,6/16/2015,16.416,32.9,60.2942,5.99,118.81,266.24,9.39,371332,13.46,60050,167.37,NA,463938,46352
1994,6/17/2015,16.416,32.9,61.0962,5.99,118.58,266.68,9.39,371332,13.46,60050,167.37,NA,463938,46352
1995,6/18/2015,16.416,32.9,60.5499,5.99,118.54,266.8,9.39,371332,13.46,60050,167.37,NA,463938,46080
1996,6/19/2015,16.416,32.9,61.3237,5.99,118.46,266.71,9.39,371332,13.46,60050,167.37,NA,463938,46352
1997,6/20/2015,16.416,32.9,61.3237,5.99,118.46,266.71,9.39,371332,13.46,60050,167.37,NA,463938,46352
1998,6/21/2015,16.416,32.9,61.3237,5.99,118.46,266.71,9.39,371332,13.46,60050,167.37,NA,463938,46080
1999,6/22/2015,16.416,32.9,61.085,5.99,118.96,267.03,9.39,371332,13.46,60050,167.37,NA,463938,46080
2000,6/23/2015,16.416,32.9,60.4078,5.99,118.83,266.92,9.39,371332,13.46,60050,167.37,NA,463938,46352
2001,6/24/2015,16.416,32.9,60.9554,5.99,119.32,267.11,9.39,371332,13.46,60050,167.37,NA,463938,46080
2002,6/25/2015,16.416,32.9,61.2602,5.99,118.83,267.29,9.39,371332,13.46,60050,167.37,NA,463938,46080
2003,6/26/2015,16.416,32.9,61.2079,5.99,118.53,267.39,9.39,371332,13.46,60050,167.37,NA,463938,46080
2004,6/27/2015,16.416,32.9,61.2079,5.99,118.53,267.39,9.39,371332,13.46,60050,167.37,NA,463938,46352
2005,6/28/2015,16.416,32.9,61.2079,5.99,118.53,267.39,9.39,371332,13.46,60050,167.37,NA,463938,46080
2006,6/29/2015,16.416,32.9,62.2591,5.99,118.11,267.64,9.39,371332,13.46,60050,167.37,NA,463938,46080
2007,6/30/2015,16.416,32.9,61.6334,5.99,118.48,267.7,9.39,371332,13.46,60050,167.37,NA,463938,46352
2008,7/1/2015,14.788,18.6,61.5756,5.97,118.73,267.7,8.74,458999,13.29,63194,211.83,NA,463938,46352
2009,7/2/2015,14.788,18.6,61.4742,5.97,118.66,267.7,8.74,458999,13.29,63194,211.83,NA,463938,46352
2010,7/3/2015,14.788,18.6,62.2015,5.97,118.7,267.7,8.74,458999,13.29,63194,211.83,NA,463938,46080
2011,7/4/2015,14.788,18.6,62.2015,5.97,118.7,252.95,8.74,458999,13.29,63194,211.83,NA,463938,46352
2012,7/5/2015,14.788,18.6,62.2015,5.97,118.7,261.3,8.74,458999,13.29,63194,211.83,NA,463938,46352
2013,7/6/2015,14.788,18.6,62.6485,5.97,118.35,261.3,8.74,458999,13.29,63194,211.83,NA,463938,46352
2014,7/7/2015,14.788,18.6,62.5736,5.97,117.86,268.3,8.74,458999,13.29,63194,211.83,NA,463938,46080
2015,7/8/2015,14.788,18.6,63.5059,5.97,118.02,271.23,8.74,458999,13.29,63194,211.83,NA,463938,46352
2016,7/9/2015,14.788,18.6,62.8753,5.97,118.43,270.16,8.74,458999,13.29,63194,211.83,NA,463938,46080
2017,7/10/2015,14.788,18.6,62.8759,5.97,118.98,274.11,8.74,458999,13.29,63194,211.83,NA,463938,46080
2018,7/11/2015,14.788,18.6,62.8759,5.97,118.98,274.11,8.74,458999,13.29,63194,211.83,NA,463938,46352
2019,7/12/2015,14.788,18.6,62.8759,5.97,118.98,282.53,8.74,458999,13.29,63194,211.83,NA,463938,46352
2020,7/13/2015,14.788,18.6,62.1842,5.97,119.19,268.84,8.74,458999,13.29,63194,211.83,NA,463938,46352
2021,7/14/2015,14.788,18.6,62.1565,5.97,119.34,268.9,8.74,458999,13.29,63194,211.83,NA,463938,46080
2022,7/15/2015,14.788,18.6,62.2872,5.97,120.13,268.87,8.74,458999,13.29,63194,211.83,NA,463938,46080
2023,7/16/2015,14.788,18.6,61.748,5.97,120.76,269,8.74,458999,13.29,63194,211.83,NA,463938,46080
2024,7/17/2015,14.788,18.6,61.6928,5.97,121.82,269.18,8.74,458999,13.29,63194,211.83,NA,463938,46352
2025,7/18/2015,14.788,18.6,61.6928,5.97,121.82,269.18,8.74,458999,13.29,63194,211.83,NA,463938,46352
2026,7/19/2015,14.788,18.6,61.6928,5.97,121.82,269.18,8.74,458999,13.29,63194,211.83,NA,463938,46352
2027,7/20/2015,14.788,18.6,61.6903,5.97,121.43,269.36,8.74,458999,13.29,63194,211.83,NA,463938,46352
2028,7/21/2015,14.788,18.6,62.3743,5.97,120.95,269.83,8.74,458999,13.29,63194,211.83,NA,463938,46352
2029,7/22/2015,14.788,18.6,62.2901,5.97,121.12,269.98,8.74,458999,13.29,63194,211.83,NA,463938,46352
2030,7/23/2015,14.788,18.6,63.5727,5.97,120.77,270.28,8.74,458999,13.29,63194,211.83,NA,463938,46080
2031,7/24/2015,14.788,18.6,64.1469,5.97,120.49,269.88,8.74,458999,13.29,63194,211.83,NA,463938,46352
2032,7/25/2015,14.788,18.6,64.1469,5.97,120.49,269.88,8.74,458999,13.29,63194,211.83,NA,463938,46080
2033,7/26/2015,14.788,18.6,64.1469,5.97,120.49,269.88,8.74,458999,13.29,63194,211.83,NA,463938,46080
2034,7/27/2015,14.788,18.6,65.8545,5.97,119.7,270.24,8.74,458999,13.29,63194,211.83,NA,463938,46352
